Book	Chapter	Verse	ID	SupportReference	OrigQuote	Occurrence	GLQuote	OccurrenceNote	VerseId
JOL	3	11	p5mc	figs-explicit	וְ⁠נִקְבָּ֑צוּ	1.0	gather yourselves together	The purpose of the gathering is for battle. This can be stated explicitly. Alternate translation: “gather yourselves together for battle” (See: [[rc://en/ta/man/translate/figs-explicit]])	JOL 3:11
JOL	3	13	hq7f	figs-metaphor	שִׁלְח֣וּ מַגָּ֔ל…מָ֣לְאָה גַּ֔ת	1.0	Put in the sickle … the winepress is full	Possible meanings are that Yahweh speaks of completely destroying the nations as if: (1) he were harvesting all the grapes and all the grain or (2) he were harvesting quickly, while the grain and grapes are ripe. (See: [[rc://en/ta/man/translate/figs-metaphor]])	JOL 3:13
JOL	3	13	iw8d	figs-metaphor	שִׁלְח֣וּ מַגָּ֔ל כִּ֥י בָשַׁ֖ל קָצִ֑יר	1.0	Put in the sickle, for the harvest is ripe	Yahweh speaks of making war against the nations as if he were using a sharp tool to harvest a field of ripe crops. If your readers will not understand the word “sickle,” you may use the word for any sharp tool that your people use for harvesting. (See: [[rc://en/ta/man/translate/figs-metaphor]])	JOL 3:13
JOL	3	13	i8r2	figs-metaphor	שִׁלְח֣וּ מַגָּ֔ל	1.0	Put in the sickle	“Swing the sickle to cut the grain.” This is a metaphor for a soldier using a sword to kill people, but it is best to use the word for a sharp tool used in harvesting. (See: [[rc://en/ta/man/translate/figs-metaphor]])	JOL 3:13
JOL	3	13	tz4a	figs-metaphor	בֹּ֤אֽוּ רְדוּ֙ כִּֽי־מָ֣לְאָה גַּ֔ת	1.0	Come, crush the grapes, for the winepress is full	Yahweh speaks of the nations as if they were many grapes in a winepress, ready for people to crush them by stepping on them. Alternate translation: “Come, completely destroy the nations, for they are many, and they are helpless to resist you” (See: [[rc://en/ta/man/translate/figs-metaphor]])	JOL 3:13
JOL	3	13	haw5	figs-metaphor	הֵשִׁ֨יקוּ֙ הַ⁠יְקָבִ֔ים כִּ֥י רַבָּ֖ה רָעָתָֽ⁠ם	1.0	The vats overflow, for their wickedness is enormous	Yahweh speaks of the nations’ wickedness as if it were the juice that flows from the winepress into storage containers, and more juice flows into the vats than they can contain. (See: [[rc://en/ta/man/translate/figs-metaphor]])	JOL 3:13
JOL	3	14	fq2i	figs-abstractnouns	בְּ⁠עֵ֖מֶק הֶֽ⁠חָר֑וּץ	1.0	Valley of Judgment	There is no known place with this name. If your language does not use an abstract noun for the idea behind the word **judgment**, you could express the same idea with a verbal form such as “judge.” Alternate translation: “Valley Where Yahweh Judges” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])	JOL 3:14
JOL	3	16	fe1r	figs-parallelism	וַ⁠יהוָ֞ה מִ⁠צִּיּ֣וֹן יִשְׁאָ֗ג וּ⁠מִ⁠ירוּשָׁלִַ֨ם֙ יִתֵּ֣ן קוֹל֔⁠וֹ	1.0	Yahweh will roar from Zion, and raise his voice from Jerusalem	Both phrases mean Yahweh will shout with a loud, clear and powerful voice from Jerusalem. If your language only has one word for speaking very loudly, this can be used as one phrase. Alternate translation: “Yahweh will shout from Jerusalem” (See: [[rc://en/ta/man/translate/figs-parallelism]])	JOL 3:16
JOL	3	16	yr8u	figs-metaphor	וַ⁠יהוָ֞ה…יִשְׁאָ֗ג	1.0	Yahweh will roar	This could mean: (1) “Yahweh will roar like a lion” or (2) “Yahweh will roar like thunder.” (See: [[rc://en/ta/man/translate/figs-metaphor]])	JOL 3:16
JOL	3	16	lf34	figs-hyperbole	וְ⁠רָעֲשׁ֖וּ שָׁמַ֣יִם וָ⁠אָ֑רֶץ	1.0	The heavens and earth will shake	Joel speaks of the heavens and earth as if they were people who are shaking with fear. This can be translated as either a hyperbole, that Yahweh’s roar is so frightening that even things that are not alive are afraid, or as metonymy, that the heavens and earth are metonyms for the beings who live there. Alternate translation: “Everyone in the heavens and on the earth is very afraid” (See: [[rc://en/ta/man/translate/figs-hyperbole]] and [[rc://en/ta/man/translate/figs-metonymy]])	JOL 3:16
JOL	3	16	lr5v	figs-metaphor	וַֽ⁠יהוָה֙ מַֽחֲסֶ֣ה לְ⁠עַמּ֔⁠וֹ וּ⁠מָע֖וֹז לִ⁠בְנֵ֥י יִשְׂרָאֵֽל	1.0	Yahweh will be a shelter for his people, and a fortress for the people of Israel	Both of these phrases mean Yahweh will protect his people. A fortress is a strong shelter used to protect people during war. Alternate translation: “Yahweh will be a strong fortress for his people, the people of Israel” (See: [[rc://en/ta/man/translate/figs-metaphor]] and [[rc://en/ta/man/translate/figs-parallelism]])	JOL 3:16
JOL	3	18	m6v9	figs-hyperbole	יִטְּפ֧וּ הֶ⁠הָרִ֣ים עָסִ֗יס	1.0	the mountains will drip with sweet wine	“sweet wine will drip from the mountains.” This is an exaggeration to show that the land is very fertile. Alternate translation: “On the mountains there will be vineyards that produce plenty of sweet wine” (See: [[rc://en/ta/man/translate/figs-hyperbole]])	JOL 3:18
JOL	3	18	yj7w	figs-metaphor	וְ⁠הַ⁠גְּבָעוֹת֙ תֵּלַ֣כְנָה חָלָ֔ב	1.0	the hills will flow with milk	“milk will flow from the hills.” The land being very fertile is spoken of as if the hills would flow with milk. Alternate translation: “on the hills your cattle and goats will produce plenty of milk” (See: [[rc://en/ta/man/translate/figs-metaphor]])	JOL 3:18
JOL	3	19	t6ay	figs-metonymy	אֲשֶׁר־שָׁפְכ֥וּ דָם־נָקִ֖יא בְּ⁠אַרְצָֽ⁠ם	1.0	because they shed innocent blood in their land	The word “they” refers to “Edom” and “Egypt” and is a metonym for the people of Egypt and Edom. The words “innocent blood” are a metonym for innocent people whom they have killed. Alternate translation: “because the people of Egypt and the people of Edom killed innocent people in the land of the people of Judah” (See: [[rc://en/ta/man/translate/figs-metonymy]])	JOL 3:19
JOL	3	20	gi4z	figs-activepassive	וִ⁠יהוּדָ֖ה לְ⁠עוֹלָ֣ם תֵּשֵׁ֑ב	1.0	Judah will be inhabited forever	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “people will live in Judah forever” (See: [[rc://en/ta/man/translate/figs-activepassive]])	JOL 3:20
JOL	3	20	f72t	figs-activepassive	וִ⁠ירוּשָׁלִַ֖ם לְ⁠ד֥וֹר וָ⁠דֽוֹר	1.0	Jerusalem will be inhabited from generation to generation	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “generation after generation, people will live in Jerusalem” (See: [[rc://en/ta/man/translate/figs-activepassive]])	JOL 3:20
JOL	3	21	dj9s	figs-metonymy	וְ⁠נִקֵּ֖יתִי דָּמָ֣⁠ם לֹֽא־נִקֵּ֑יתִי	1.0	I will avenge their blood that I have not yet avenged	Blood is a metonym for death. Alternate translation: “I will punish the enemies who killed the people of Israel and still have not been punished” (See: [[rc://en/ta/man/translate/figs-metonymy]])	JOL 3:21
AMO	1	1	e8f1	figs-activepassive		0.0	These are the things concerning Israel that Amos, one of the shepherds in Tekoa, received in revelation	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “These are the things concerning Israel that God revealed to Amos, one of the shepherds in Tekoa” (See: [[rc://en/ta/man/translate/figs-activepassive]])	AMO 1:1
AMO	1	1	t6dv	figs-activepassive		0.0	He received these things	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “God gave him these things” (See: [[rc://en/ta/man/translate/figs-activepassive]])	AMO 1:1
AMO	1	1	ffc4	figs-idiom		0.0	in the days of Uzziah king of Judah, and also in the days of Jeroboam son of Joash king of Israel	The words “in the days of” is an idiom and refers to the time when each king reigned. Alternate translation: “when Uzziah was king of Judah, and also when Jeroboam son of Joash was king of Israel” (See: [[rc://en/ta/man/translate/figs-idiom]])	AMO 1:1
AMO	1	1	vmr4	figs-explicit		0.0	two years before the earthquake	The assumed knowledge is that the original hearers would be aware of when a large earthquake had affected the area. (See: [[rc://en/ta/man/translate/figs-explicit]])	AMO 1:1
AMO	1	2	x1sx	figs-parallelism		0.0	Yahweh will roar from Zion; he will raise his voice from Jerusalem	These two phrases share similar meanings. Together they emphasize that Yahweh shouts loudly as he prepares to judge the nation. (See: [[rc://en/ta/man/translate/figs-parallelism]])	AMO 1:2
AMO	1	2	q17j	figs-metaphor		0.0	Yahweh will roar	The author speaks of the voice of Yahweh as if it sounded like the roar of a lion or the roar of thunder. (See: [[rc://en/ta/man/translate/figs-metaphor]])	AMO 1:2
AMO	1	3	rpv5	figs-metonymy		0.0	Damascus	Here “Damascus” represents the people of the city of Damascus. Alternate translation: “the people of Damascus” (See: [[rc://en/ta/man/translate/figs-metonymy]])	AMO 1:3
AMO	1	3	cnr9	figs-litotes		0.0	I will not turn away punishment	Yahweh uses two negatives here to emphasize that he would punish them. Alternate translation: “I will certainly punish those people” (See: [[rc://en/ta/man/translate/figs-litotes]])	AMO 1:3
AMO	1	3	b7ie	figs-idiom		0.0	they threshed Gilead with instruments of iron	Yahweh speaks of how Damascus treated Gilead as if they had threshed grain with iron tools or weapons. (See: [[rc://en/ta/man/translate/figs-idiom]])	AMO 1:3
AMO	1	3	z99i	figs-metonymy		0.0	Gilead	Here “Gilead” represents the people of the region of Gilead. Alternate translation: “the people of Gilead” (See: [[rc://en/ta/man/translate/figs-metonymy]])	AMO 1:3
AMO	1	4	viv5	figs-metaphor		0.0	I will send a fire into the house of Hazael	Here Yahweh speaks of his judgment against the house of Hazael as if it were a consuming fire. (See: [[rc://en/ta/man/translate/figs-metaphor]])	AMO 1:4
AMO	1	4	h2l1	figs-metonymy		0.0	the house of Hazael	The word “house” is a metonym for the family that lives in the house. In this case it refers to Hazael’s descendants, who were rulers of the country where Damascus was located. (See: [[rc://en/ta/man/translate/figs-metonymy]])	AMO 1:4
AMO	1	4	ik4f	figs-metaphor		0.0	it will devour the fortresses of Ben Hadad	Here Yahweh’s judgment is spoken of as if it were a fire that was consuming the fortresses. (See: [[rc://en/ta/man/translate/figs-metaphor]])	AMO 1:4
AMO	1	5	j6ku	figs-metaphor		0.0	cut off the man	Here to “cut off” means either to destroy or to drive away, as one would cut a piece of cloth or cut a branch from a tree. Alternate translation: “destroy the man” or “drive away the man” (See: [[rc://en/ta/man/translate/figs-metaphor]])	AMO 1:5
AMO	1	5	aji7	figs-metonymy		0.0	the man who holds the scepter in	This is a metonym for the ruler of that city or region. Alternate translation: “the ruler of” (See: [[rc://en/ta/man/translate/figs-metonymy]])	AMO 1:5
AMO	1	6	ir17	figs-metonymy		0.0	Gaza	Here “Gaza” represents the people of the region of Gaza. Alternate translation: “the people of Gaza” (See: [[rc://en/ta/man/translate/figs-metonymy]])	AMO 1:6
AMO	1	6	pd54	figs-litotes		0.0	I will not turn away punishment	Yahweh uses two negatives here to emphasize that he would punish them. See how you translated these words in [Amos 1:3](../01/03.md). (See: [[rc://en/ta/man/translate/figs-litotes]])	AMO 1:6
AMO	1	6	s4mb	figs-metonymy		0.0	Edom	Here “Edom” represents the people of the country of Edom. Alternate translation: “the people of Edom” (See: [[rc://en/ta/man/translate/figs-metonymy]])	AMO 1:6
AMO	1	7	s2fy	figs-metaphor		0.0	it will devour her fortresses	Here Yahweh’s judgment is spoken of as if it were a fire that was consuming the fortresses. (See: [[rc://en/ta/man/translate/figs-metaphor]])	AMO 1:7
AMO	1	8	pn5f	figs-metaphor		0.0	cut off the man	Here to “cut off” means either to destroy or to drive away, as one would cut a piece of cloth or cut a branch from a tree. Alternate translation: “destroy the man” or “drive away the man” (See: [[rc://en/ta/man/translate/figs-metaphor]])	AMO 1:8
AMO	1	8	z6mc	figs-metonymy		0.0	the man who holds the scepter	This is a metonym for the ruler of that city or region. Alternate translation: “the ruler” (See: [[rc://en/ta/man/translate/figs-metonymy]])	AMO 1:8
AMO	1	8	m7rn	figs-metonymy		0.0	I will turn my hand against Ekron	Here “hand” represents Yahweh’s power that he would use against Ekron. Alternate translation: “I will strike Ekron” or “I will destroy Ekron” (See: [[rc://en/ta/man/translate/figs-metonymy]])	AMO 1:8
AMO	1	8	w6im	figs-metonymy		0.0	Ekron	Here “Ekron” represents the people of the city of Ekron. Alternate translation: “the people of Ekron” (See: [[rc://en/ta/man/translate/figs-metonymy]])	AMO 1:8
AMO	1	9	m576	figs-metonymy		0.0	Tyre	Here “Tyre” represents the people of the city of Tyre. Alternate translation: “the people of Tyre” (See: [[rc://en/ta/man/translate/figs-metonymy]])	AMO 1:9
AMO	1	9	s55w	figs-litotes		0.0	I will not turn away punishment	Yahweh uses two negatives here to emphasize that he would punish them. See how you translated these words in [Amos 1:3](../01/03.md). (See: [[rc://en/ta/man/translate/figs-litotes]])	AMO 1:9
AMO	1	10	q6k1	figs-metaphor		0.0	it will devour her fortresses	Here Yahweh’s judgment is spoken of as if it were a fire that was consuming the fortresses. (See: [[rc://en/ta/man/translate/figs-metaphor]])	AMO 1:10
AMO	1	11	re3j	figs-metonymy		0.0	Edom	Here “Edom” represents the people of the country of Edom. Alternate translation: “the people of Edom” (See: [[rc://en/ta/man/translate/figs-metonymy]])	AMO 1:11
AMO	1	11	y8u9	figs-litotes		0.0	I will not turn away punishment	Yahweh uses two negatives here to emphasize that he would punish them. See how you translated these words in [Amos 1:3](../01/03.md). (See: [[rc://en/ta/man/translate/figs-litotes]])	AMO 1:11
AMO	1	11	t3ng	figs-explicit		0.0	he pursued his brother	The assumed knowledge is that Esau, from whom the people of Edom were descended, was the brother of Jacob, from whom the people of Israel were descended. Here “his brother” represents the people of Israel. Alternate translation: “he pursued the people of Israel” (See: [[rc://en/ta/man/translate/figs-explicit]] and [[rc://en/ta/man/translate/figs-metonymy]])	AMO 1:11
AMO	1	11	hrl2	figs-parallelism		0.0	His anger raged continually, and his wrath lasted forever	These two phrases mean the same thing and are repeated to emphasize his continued anger. The abstract nouns “anger” and “wrath” can be translated using the adjectives “angry” and “furious.” Alternate translation: “He was continually angry and always furious” (See: [[rc://en/ta/man/translate/figs-parallelism]] and [[rc://en/ta/man/translate/figs-abstractnouns]])	AMO 1:11
AMO	1	11	e4yz	figs-hyperbole		0.0	his wrath lasted forever	This is an exaggeration that is meant to express the ongoing nature of his wrath. (See: [[rc://en/ta/man/translate/figs-hyperbole]])	AMO 1:11
AMO	1	12	rv98	figs-metaphor		0.0	it will devour the palaces of Bozrah	Here Yahweh’s judgment is spoken of as if it were a fire that was consuming the palaces. (See: [[rc://en/ta/man/translate/figs-metaphor]])	AMO 1:12
AMO	1	13	qdx6	figs-litotes		0.0	I will not turn away punishment	Yahweh uses two negatives here to emphasize that he would punish them. See how you translated these words in [Amos 1:3](../01/03.md). (See: [[rc://en/ta/man/translate/figs-litotes]])	AMO 1:13
AMO	1	14	i3cd	figs-metaphor		0.0	it will devour the palaces	Here Yahweh’s judgment is spoken of as if it were a fire that was consuming the palaces. (See: [[rc://en/ta/man/translate/figs-metaphor]])	AMO 1:14
AMO	1	14	hpu5	figs-metaphor		0.0	with a tempest in the day of the whirlwind	The fighting against the people of Ammon is spoken of as if it were a violent storm. Alternate translation: “and the fighting will be like a great storm” (See: [[rc://en/ta/man/translate/figs-metaphor]])	AMO 1:14
AMO	1	15	s4xt	figs-abstractnouns		0.0	Their king will go into captivity	If your language does not use an abstract noun for the idea behind the word **captivity**, you could express the same idea with a verbal form such as “capture.” This can be translated in active form. Alternate translation: “Their enemies will capture their king and take him away as a prisoner” (See: [[rc://en/ta/man/translate/figs-abstractnouns]] and [[rc://en/ta/man/translate/figs-activepassive]])	AMO 1:15
AMO	2	1	uc48	figs-metonymy		0.0	Moab	This represents the Moabite people. Alternate translation: “the people of Moab” (See: [[rc://en/ta/man/translate/figs-metonymy]])	AMO 2:1
AMO	2	1	pft8	figs-litotes		0.0	I will not turn away punishment	Yahweh uses two negatives here to emphasize that he would punish them. See how you translated these words in [Amos 1:3](../01/03.md). (See: [[rc://en/ta/man/translate/figs-litotes]])	AMO 2:1
AMO	2	2	w2hn	figs-metonymy		0.0	Moab will die	Here “Moab” represents the people of Moab. Alternate translation: “The people of Moab will die” (See: [[rc://en/ta/man/translate/figs-metonymy]])	AMO 2:2
